TrackID,Predictor
202811_138112,1
202811_276913,0
202811_43073,0
202811_171541,0
202847_121584,1
202847_30324,1
202847_114730,1
202847_100508,0
202847_292067,0
202847_126615,0
202825_158796,1
202825_153972,1
202825_109892,1
202825_52617,0
202825_250795,0
202825_150415,0
202840_120563,1
202840_119427,1
202840_2935,1
202840_229035,0
202840_82599,0
202840_18863,0
202828_71730,1
202828_131742,1
202828_198874,1
202828_73489,0
202828_180875,0
202828_282252,0
202842_49713,1
202842_100076,1
202842_120841,1
202842_89110,0
202842_237211,0
202842_250286,0
202852_12061,1
202852_16057,1
202852_271045,1
202852_248986,0
202852_277751,0
202852_170214,0
202820_76729,1
202820_94366,1
202820_149658,1
202820_141099,0
202820_81692,0
202820_161709,0
202858_280540,1
202858_182125,1
202858_112634,1
202858_12149,0
202858_26741,0
202858_232037,0
202850_204649,1
202850_26085,1
202850_136245,1
202850_268485,0
202850_279402,0
202850_124387,0
202841_278486,1
202841_267857,1
202841_25853,1
202841_119888,0
202841_192375,0
202841_27090,0
202859_129684,1
202859_194950,1
202859_271163,1
202859_245668,0
202859_72683,0
202859_91475,0
202846_170175,1
202846_41759,1
202846_217483,1
202846_43110,0
202846_15641,0
202846_4279,0
202848_212849,1
202848_56730,1
202848_23760,1
202848_148294,0
202848_224508,0
202848_272597,0
202864_72531,1
202864_278582,1
202864_51849,1
202864_116721,0
202864_90370,0
202864_35376,0
202866_31333,1
202866_233721,1
202866_43564,1
202866_169310,0
202866_210777,0
202866_104542,0
202870_252671,1
202870_163568,1
202870_69951,1
202870_43031,0
202870_116051,0
202870_108612,0
202876_80806,1
202876_130115,1
202876_42557,1
202876_194053,0
202876_200797,0
202876_210679,0
202871_228191,1
202871_135181,1
202871_102452,1
202871_14542,0
202871_249765,0
202871_105487,0
202855_165847,1
202855_73312,1
202855_275559,1
202855_20248,0
202855_237211,0
202855_35555,0
202881_102211,1
202881_75778,1
202881_51205,1
202881_162914,0
202881_108266,0
202881_287896,0
202865_52105,1
202865_244869,1
202865_31174,1
202865_117043,0
202865_56076,0
202865_223032,0
202854_84898,1
202854_175187,1
202854_60994,1
202854_74024,0
202854_52378,0
202854_101847,0
202851_280251,1
202851_158503,1
202851_76429,1
202851_76345,0
202851_101528,0
202851_280025,0
202894_52339,1
202894_110646,1
202894_78994,1
202894_20754,0
202894_61975,0
202894_247731,0
202897_109352,1
202897_60899,1
202897_105828,1
202897_258824,0
202897_97426,0
202897_34803,0
202901_51430,1
202901_13910,1
202901_259851,1
202901_258891,0
202901_273827,0
202901_205649,0
202877_122258,1
202877_84772,1
202877_293855,1
202877_97306,0
202877_6695,0
202877_174217,0
202899_126107,1
202899_88927,1
202899_175445,1
202899_13543,0
202899_55958,0
202899_167157,0
202916_184586,1
202916_115095,1
202916_117377,1
202916_136245,0
202916_63199,0
202916_157155,0
202908_94845,1
202908_96095,1
202908_97039,1
202908_210249,0
202908_211718,0
202908_48254,0
202917_149625,1
202917_132159,1
202917_137860,1
202917_67560,0
202917_252291,0
202917_133906,0
202914_164591,1
202914_219751,1
202914_123677,1
202914_17790,0
202914_243710,0
202914_52617,0
202907_230641,1
202907_42850,1
202907_273182,1
202907_82372,0
202907_178546,0
202907_134743,0
202886_191303,1
202886_179573,1
202886_159037,1
202886_155857,0
202886_109783,0
202886_243152,0
202929_78305,1
202929_249986,1
202929_47881,1
202929_294419,0
202929_70431,0
202929_182465,0
202932_40651,1
202932_161955,1
202932_241421,1
202932_139444,0
202932_247494,0
202932_288220,0
202934_77246,1
202934_218824,1
202934_58656,1
202934_228077,0
202934_214176,0
202934_100831,0
202906_21044,1
202906_120084,1
202906_92770,1
202906_159757,0
202906_178000,0
202906_67159,0
202926_20825,1
202926_293414,1
202926_136275,1
202926_104997,0
202926_129805,0
202926_158923,0
202931_71272,1
202931_289330,1
202931_191051,1
202931_254899,0
202931_61865,0
202931_12466,0
202909_87090,1
202909_250724,1
202909_101030,1
202909_167212,0
202909_159583,0
202909_245446,0
202969_5844,1
202969_66803,1
202969_168682,1
202969_86857,0
202969_36296,0
202969_206878,0
202891_112870,1
202891_191156,1
202891_26734,1
202891_144535,0
202891_269101,0
202891_43329,0
202938_190001,1
202938_232322,1
202938_251819,1
202938_105450,0
202938_246282,0
202938_62536,0
202942_292171,1
202942_85594,1
202942_263249,1
202942_203860,0
202942_121386,0
202942_191631,0
202971_257260,1
202971_120734,1
202971_224515,1
202971_148365,0
202971_193216,0
202971_113233,0
202913_148067,1
202913_233614,1
202913_130344,1
202913_194594,0
202913_287300,0
202913_277979,0
202950_203540,1
202950_238161,1
202950_46269,1
202950_183872,0
202950_259824,0
202950_292418,0
202965_31167,1
202965_79012,1
202965_146981,1
202965_220175,0
202965_76693,0
202965_212943,0
202955_99450,1
202955_77119,1
202955_257164,1
202955_253231,0
202955_229916,0
202955_285365,0
202924_12279,1
202924_273258,1
202924_12570,1
202924_239371,0
202924_80916,0
202924_253848,0
202946_4993,1
202946_162152,1
202946_198704,1
202946_175608,0
202946_145807,0
202946_23930,0
202951_57119,1
202951_29888,1
202951_18066,1
202951_197133,0
202951_273793,0
202951_163833,0
202982_212592,1
202982_153923,1
202982_264861,1
202982_94531,0
202982_155798,0
202982_91665,0
202964_163853,1
202964_267791,1
202964_9610,1
202964_203088,0
202964_120734,0
202964_229966,0
202970_271163,1
202970_3742,1
202970_283778,1
202970_196448,0
202970_253594,0
202970_66368,0
202995_211235,1
202995_29189,1
202995_248267,1
202995_67942,0
202995_201317,0
202995_175381,0
203008_191161,1
203008_145554,1
203008_221953,1
203008_272968,0
203008_17381,0
203008_62906,0
202993_230049,1
202993_193069,1
202993_149225,1
202993_140486,0
202993_266782,0
202993_75999,0
202996_66292,1
202996_119906,1
202996_109031,1
202996_239083,0
202996_176586,0
202996_28519,0
202953_27669,1
202953_221650,1
202953_206622,1
202953_149995,0
202953_247253,0
202953_265539,0
203012_152798,1
203012_159377,1
203012_110391,1
203012_2675,0
203012_21911,0
203012_261153,0
203006_70292,1
203006_148142,1
203006_66618,1
203006_177370,0
203006_139094,0
203006_150410,0
203003_268114,1
203003_199957,1
203003_219780,1
203003_74296,0
203003_153805,0
203003_2946,0
202991_108810,1
202991_166601,1
202991_206155,1
202991_66464,0
202991_71454,0
202991_35201,0
203000_12922,1
203000_121426,1
203000_263527,1
203000_73124,0
203000_61582,0
203000_246590,0
202990_111094,1
202990_148821,1
202990_152335,1
202990_222265,0
202990_201578,0
202990_225378,0
203007_144302,1
203007_3260,1
203007_75600,1
203007_178503,0
203007_170175,0
203007_15452,0
203050_278717,1
203050_284123,1
203050_49796,1
203050_67915,0
203050_262438,0
203050_173650,0
203021_159377,1
203021_78961,1
203021_31714,1
203021_210854,0
203021_102449,0
203021_189775,0
203032_218956,1
203032_193475,1
203032_210733,1
203032_101473,0
203032_104211,0
203032_180209,0
203023_85942,1
203023_256560,1
203023_147546,1
203023_267088,0
203023_122933,0
203023_284804,0
203026_137084,1
203026_289948,1
203026_84511,1
203026_133906,0
203026_19560,0
203026_173650,0
203016_225257,1
203016_40742,1
203016_82352,1
203016_126839,0
203016_187499,0
203016_139648,0
203058_59211,1
203058_151964,1
203058_122933,1
203058_124250,0
203058_222603,0
203058_150352,0
203057_8229,1
203057_271100,1
203057_73466,1
203057_105078,0
203057_244528,0
203057_250273,0
203060_167965,1
203060_79309,1
203060_43938,1
203060_124985,0
203060_171322,0
203060_235072,0
203055_85681,1
203055_235974,1
203055_228095,1
203055_265135,0
203055_151585,0
203055_108080,0
203036_82912,1
203036_288162,1
203036_73011,1
203036_45160,0
203036_50554,0
203036_62906,0
203018_226836,1
203018_77834,1
203018_21072,1
203018_259170,0
203018_217614,0
203018_57391,0
203040_232084,1
203040_204457,1
203040_81283,1
203040_163568,0
203040_64394,0
203040_220246,0
203043_3454,1
203043_211732,1
203043_92064,1
203043_66529,0
203043_606,0
203043_7020,0
203024_275333,1
203024_137794,1
203024_131564,1
203024_231671,0
203024_239094,0
203024_26097,0
203054_110830,1
203054_185796,1
203054_187994,1
203054_252250,0
203054_214191,0
203054_8051,0
203072_255787,1
203072_100454,1
203072_250377,1
203072_247065,0
203072_287656,0
203072_82422,0
203035_48491,1
203035_66257,1
203035_207401,1
203035_271192,0
203035_261450,0
203035_76477,0
203070_114730,1
203070_41730,1
203070_141610,1
203070_294732,0
203070_163853,0
203070_208113,0
203063_248880,1
203063_279014,1
203063_77914,1
203063_226836,0
203063_123611,0
203063_144499,0
203066_180371,1
203066_24683,1
203066_76335,1
203066_159787,0
203066_55552,0
203066_285472,0
203071_218586,1
203071_94258,1
203071_34084,1
203071_22940,0
203071_247218,0
203071_249323,0
203085_290794,1
203085_210997,1
203085_242840,1
203085_62498,0
203085_8379,0
203085_293282,0
203082_115656,1
203082_196470,1
203082_152742,1
203082_65230,0
203082_187117,0
203082_25836,0
203076_232242,1
203076_74204,1
203076_18253,1
203076_244697,0
203076_266307,0
203076_116681,0
203105_276665,1
203105_7698,1
203105_295703,1
203105_157882,0
203105_92983,0
203105_224585,0
203095_71941,1
203095_226518,1
203095_111155,1
203095_249251,0
203095_130023,0
203095_28714,0
203109_246069,1
203109_98878,1
203109_136917,1
203109_27209,0
203109_23137,0
203109_20559,0
203098_198750,1
203098_98818,1
203098_167455,1
203098_248267,0
203098_9670,0
203098_282097,0
203089_250753,1
203089_147450,1
203089_62423,1
203089_85021,0
203089_78380,0
203089_120603,0
203083_147736,1
203083_233308,1
203083_256132,1
203083_135348,0
203083_722,0
203083_126992,0
203113_60205,1
203113_17033,1
203113_45181,1
203113_37562,0
203113_191530,0
203113_257088,0
203081_99187,1
203081_85881,1
203081_263220,1
203081_61244,0
203081_174271,0
203081_23124,0
203091_80339,1
203091_221998,1
203091_139556,1
203091_246132,0
203091_262605,0
203091_142601,0
203130_46756,1
203130_198712,1
203130_191995,1
203130_139505,0
203130_135799,0
203130_91994,0
203078_256827,1
203078_230444,1
203078_267670,1
203078_112163,0
203078_159603,0
203078_175117,0
203103_83575,1
203103_228792,1
203103_182869,1
203103_224375,0
203103_224658,0
203103_74292,0
203126_281330,1
203126_19472,1
203126_141686,1
203126_282866,0
203126_208156,0
203126_241772,0
203101_200066,1
203101_42592,1
203101_117890,1
203101_158660,0
203101_185624,0
203101_235689,0
203120_92910,1
203120_188356,1
203120_61233,1
203120_247777,0
203120_83832,0
203120_124920,0
203110_96386,1
203110_1108,1
203110_158024,1
203110_133601,0
203110_165215,0
203110_39062,0
203106_199331,1
203106_83057,1
203106_211400,1
203106_290850,0
203106_73524,0
203106_102274,0
203133_124375,1
203133_140230,1
203133_193529,1
203133_101473,0
203133_15908,0
203133_281450,0
203132_222015,1
203132_124080,1
203132_217466,1
203132_227180,0
203132_281402,0
203132_93707,0
203123_177931,1
203123_78605,1
203123_97519,1
203123_260780,0
203123_96600,0
203123_285138,0
203151_216947,1
203151_75469,1
203151_54157,1
203151_268810,0
203151_159282,0
203151_161162,0
203144_160505,1
203144_15833,1
203144_218206,1
203144_85375,0
203144_285365,0
203144_262093,0
203131_266465,1
203131_7582,1
203131_68350,1
203131_144251,0
203131_184290,0
203131_280294,0
203086_48386,1
203086_69702,1
203086_13119,1
203086_270671,0
203086_278183,0
203086_88747,0
203148_60021,1
203148_35891,1
203148_160321,1
203148_289657,0
203148_48993,0
203148_135968,0
203161_129095,1
203161_236122,1
203161_80041,1
203161_291135,0
203161_96910,0
203161_200024,0
203178_28190,1
203178_212849,1
203178_263840,1
203178_253992,0
203178_248440,0
203178_233731,0
203170_223706,1
203170_197125,1
203170_47749,1
203170_144640,0
203170_100831,0
203170_268025,0
203158_201966,1
203158_254873,1
203158_212371,1
203158_145187,0
203158_18308,0
203158_134107,0
203181_294724,1
203181_255065,1
203181_34663,1
203181_36684,0
203181_136523,0
203181_211635,0
203160_274071,1
203160_212024,1
203160_134456,1
203160_239189,0
203160_205018,0
203160_201673,0
203156_156307,1
203156_251840,1
203156_274373,1
203156_180346,0
203156_45782,0
203156_279661,0
203165_280999,1
203165_211428,1
203165_135509,1
203165_235683,0
203165_194810,0
203165_188660,0
203183_287260,1
203183_56437,1
203183_276060,1
203183_104831,0
203183_211207,0
203183_165536,0
203153_116779,1
203153_170335,1
203153_126584,1
203153_217824,0
203153_184998,0
203153_105520,0
203180_271557,1
203180_4237,1
203180_253068,1
203180_238499,0
203180_287940,0
203180_29345,0
203142_144357,1
203142_200737,1
203142_85265,1
203142_198297,0
203142_6173,0
203142_12359,0
203150_230224,1
203150_196830,1
203150_159141,1
203150_99274,0
203150_239668,0
203150_140066,0
203175_124984,1
203175_79045,1
203175_71789,1
203175_106968,0
203175_86178,0
203175_53302,0
203202_117920,1
203202_285483,1
203202_183079,1
203202_290794,0
203202_205042,0
203202_206195,0
203191_98351,1
203191_108855,1
203191_70788,1
203191_84448,0
203191_218905,0
203191_188639,0
203194_87505,1
203194_213544,1
203194_117,1
203194_152652,0
203194_95500,0
203194_73772,0
203208_186862,1
203208_92064,1
203208_149455,1
203208_63737,0
203208_177400,0
203208_224735,0
203173_259316,1
203173_79141,1
203173_110099,1
203173_213662,0
203173_141314,0
203173_180116,0
203188_205018,1
203188_110476,1
203188_113475,1
203188_6173,0
203188_166,0
203188_165504,0
203221_33425,1
203221_152600,1
203221_165106,1
203221_164737,0
203221_181708,0
203221_125958,0
203206_176515,1
203206_185252,1
203206_190423,1
203206_57219,0
203206_271521,0
203206_98438,0
203205_271100,1
203205_106788,1
203205_151419,1
203205_130747,0
203205_230899,0
203205_145934,0
203192_10001,1
203192_225134,1
203192_271903,1
203192_113219,0
203192_129207,0
203192_237185,0
203193_293515,1
203193_134774,1
203193_267076,1
203193_174047,0
203193_287047,0
203193_127834,0
203227_76685,1
203227_162068,1
203227_128356,1
203227_76535,0
203227_208571,0
203227_233253,0
203214_31298,1
203214_61826,1
203214_281717,1
203214_275729,0
203214_1269,0
203214_219763,0
203228_221248,1
203228_7116,1
203228_120535,1
203228_70985,0
203228_258343,0
203228_2535,0
203235_143892,1
203235_38543,1
203235_4130,1
203235_74650,0
203235_130023,0
203235_176867,0
203261_131989,1
203261_104997,1
203261_105021,1
203261_46314,0
203261_245668,0
203261_32193,0
203211_125944,1
203211_28145,1
203211_139165,1
203211_217179,0
203211_58026,0
203211_56004,0
203229_122020,1
203229_111674,1
203229_264575,1
203229_215980,0
203229_71685,0
203229_182553,0
203210_41814,1
203210_175250,1
203210_206308,1
203210_153183,0
203210_273787,0
203210_133421,0
203224_91097,1
203224_231891,1
203224_66318,1
203224_155965,0
203224_213866,0
203224_281826,0
203243_84297,1
203243_233515,1
203243_81141,1
203243_192115,0
203243_190068,0
203243_247355,0
203215_107223,1
203215_54779,1
203215_7125,1
203215_254970,0
203215_177230,0
203215_292863,0
203231_92291,1
203231_239570,1
203231_45150,1
203231_111218,0
203231_187071,0
203231_97427,0
203259_94829,1
203259_140334,1
203259_117542,1
203259_133626,0
203259_128192,0
203259_114634,0
203232_35012,1
203232_72302,1
203232_215158,1
203232_236006,0
203232_53085,0
203232_79017,0
203260_129517,1
203260_6173,1
203260_99966,1
203260_95364,0
203260_125944,0
203260_237208,0
203262_92995,1
203262_85681,1
203262_155302,1
203262_61921,0
203262_176480,0
203262_80050,0
